customer_id,join_date,region,preferred_store_id,acquisition_channel
C02985,2019-09-06,Barishal,ST09,Walk-in
C02986,2024-10-30,Barishal,ST08,Walk-in
C02987,2025-10-30,Rajshahi,ST17,Online
C02988,2024-01-08,Dhaka,ST08,Online
C02989,2018-10-14,Khulna,ST13,Walk-in
C02990,2022-12-14,Rajshahi,ST19,Walk-in
C02991,2024-08-18,Dhaka,ST11,Online
C02992,2023-02-13,Chattogram,ST13,Referral
C02993,2022-10-01,Sylhet,ST08,Social Media
C02994,2021-09-26,,ST18,Walk-in
C02995,2019-12-16,Chattogram,ST02,Referral
C02996,2020-03-30,Rajshahi,ST06,Walk-in
C02997,2023-12-18,Dhaka,ST20,Walk-in
C02998,2018-07-23,Chattogram,ST10,Online
C02999,2018-09-04,Chattogram,ST04,Walk-in
C03000,2021-03-04,Rajshahi,ST09,Referral
C03001,2024-03-11,Barishal,ST06,Walk-in
C03002,2023-04-03,Khulna,ST11,Walk-in
C03003,2022-09-19,Sylhet,ST05,Online
C03004,2022-04-09,Sylhet,ST08,Walk-in
C03005,2018-11-20,Sylhet,ST19,Walk-in
C03006,2020-08-26,Chattogram,ST02,Walk-in
C03007,2018-08-21,,ST16,Walk-in
C03008,2024-01-23,Rajshahi,ST02,Referral
C03009,2024-01-02,Rajshahi,ST10,Walk-in
C03010,2020-01-24,Chattogram,ST14,Online
C03011,2020-05-05,Khulna,ST20,Online
C03012,2020-07-15,Rajshahi,ST06,Online
C03013,2025-02-09,Chattogram,ST02,Walk-in
C03014,2021-11-27,Dhaka,ST16,Online
C03015,2024-02-04,Dhaka,ST18,Referral
C03016,2021-08-03,Chattogram,ST12,Walk-in
C03017,2023-08-01,Chattogram,ST02,Referral
C03018,2022-03-23,Dhaka,ST11,Walk-in
C03019,2020-03-24,Dhaka,ST08,Walk-in
C03020,2025-01-02,,ST10,Online
C03021,2023-09-02,,ST02,Walk-in
C03022,2024-02-25,Rajshahi,ST07,Walk-in
C03023,2025-07-31,,ST20,Walk-in
C03024,2019-12-28,Dhaka,ST01,Walk-in
C03025,2018-09-25,Dhaka,ST19,Online
C03026,2022-08-28,Dhaka,ST11,Walk-in
C03027,2020-08-10,Chattogram,ST12,Referral
C03028,2021-06-26,Dhaka,ST19,Referral
C03029,2019-11-17,Dhaka,ST05,Walk-in
C03030,2021-03-09,,ST20,Walk-in
C03031,2021-02-22,Chattogram,ST06,Walk-in
C03032,2020-10-20,Khulna,ST07,Referral
C03033,2023-12-08,Dhaka,ST09,Walk-in
C03034,2022-09-27,Dhaka,ST13,Walk-in
C03035,2021-10-16,Barishal,ST07,Social Media
C03036,2018-11-26,Chattogram,ST16,Walk-in
C03037,2022-07-25,,ST01,Walk-in
C03038,2019-05-27,Barishal,ST14,Referral
C03039,2020-07-06,Sylhet,ST14,Social Media
C03040,2021-04-26,Dhaka,ST11,Walk-in
C03041,2019-02-17,Chattogram,ST13,Walk-in
C03042,2021-02-11,Dhaka,ST15,Walk-in
C03043,2020-02-19,Dhaka,ST19,Walk-in
C03044,2024-10-17,Dhaka,ST05,Walk-in
C03045,2024-11-15,Khulna,ST10,Walk-in
C03046,2018-01-14,Rajshahi,ST12,Online
C03047,2022-10-26,Dhaka,ST07,Referral
C03048,2023-02-14,Dhaka,ST20,Social Media
C03049,2021-01-08,Rajshahi,ST11,Referral
C03050,2021-10-01,Khulna,ST12,Walk-in
C03051,2024-04-25,Dhaka,ST04,Walk-in
C03052,2021-01-08,Dhaka,ST09,Online
C03053,2018-07-08,Khulna,ST13,Walk-in
C03054,2020-12-23,Khulna,ST09,Walk-in
C03055,2020-01-12,,ST16,Referral
C03056,2021-01-22,Dhaka,ST03,Walk-in
C03057,2019-11-03,,ST04,Walk-in
C03058,2019-03-14,Chattogram,ST07,Online
C03059,2025-11-17,Dhaka,ST07,Social Media
C03060,2019-01-12,Khulna,ST17,Online
C03061,2023-08-24,Dhaka,ST18,Walk-in
C03062,2023-09-27,Sylhet,ST10,Online
C03063,2022-12-09,Khulna,ST11,Social Media
C03064,2025-04-15,Barishal,ST06,Walk-in
C03065,2018-01-15,Sylhet,ST11,Online
C03066,2020-05-30,Barishal,ST15,Online
C03067,2019-06-23,Dhaka,ST15,Online
C03068,2022-08-12,,ST20,Walk-in
C03069,2023-01-30,Dhaka,ST12,Social Media
C03070,2025-03-06,,ST07,Walk-in
C03071,2021-01-13,Khulna,ST02,Walk-in
C03072,2019-11-20,Dhaka,ST14,Walk-in
C03073,2025-05-22,Dhaka,ST17,Walk-in
C03074,2023-05-20,Chattogram,ST12,Walk-in
C03075,2024-02-11,Dhaka,ST19,Referral
C03076,2021-07-23,Khulna,ST07,Referral
C03077,2021-07-30,Dhaka,ST02,Walk-in
C03078,2021-02-10,Rajshahi,ST13,Referral
C03079,2023-12-29,Sylhet,ST03,Social Media
C03080,2019-09-07,Chattogram,ST02,Walk-in
C03081,2025-10-19,Dhaka,ST15,Online
C03082,2019-05-29,Barishal,ST09,Social Media
C03083,2021-09-08,Sylhet,ST13,Referral
C03084,2020-07-07,Chattogram,ST15,Online
C03085,2023-02-20,Chattogram,ST08,Referral
C03086,2023-06-11,Khulna,ST13,Online
C03087,2025-05-06,Khulna,ST11,Walk-in
C03088,2024-04-23,Khulna,ST12,Walk-in
C03089,2019-12-28,Sylhet,ST15,Online
C03090,2019-08-27,Khulna,ST08,Walk-in
C03091,2025-02-01,Dhaka,ST11,Walk-in
C03092,2021-11-25,Rajshahi,ST12,Walk-in
C03093,2018-10-12,Chattogram,ST03,Referral
C03094,2024-08-05,Sylhet,ST05,Online
C03095,2023-03-09,Barishal,ST02,Walk-in
C03096,2018-03-16,Barishal,ST04,Walk-in
C03097,2024-04-04,Chattogram,ST09,Walk-in
C03098,2022-11-09,Sylhet,ST19,Walk-in
C03099,2022-11-30,Khulna,ST19,Online
C03100,2024-11-30,Barishal,ST16,Walk-in
C03101,2021-12-17,Rajshahi,ST12,Social Media
C03102,2021-09-08,Dhaka,ST05,Walk-in
C03103,2022-12-08,Dhaka,ST08,Walk-in
C03104,2019-08-01,Khulna,ST16,Referral
C03105,2019-03-19,Rajshahi,ST19,Walk-in
C03106,2024-09-29,Rajshahi,ST20,Walk-in
C03107,2019-09-22,Sylhet,ST08,Walk-in
C03108,2022-01-12,Chattogram,ST10,Online
C03109,2020-02-28,Chattogram,ST11,Walk-in
C03110,2019-11-04,Khulna,ST02,Referral
C03111,2022-10-12,Dhaka,ST03,Online
C03112,2024-05-31,,ST01,Referral
C03113,2021-07-14,Rajshahi,ST15,Online
C03114,2019-02-10,Khulna,ST05,Referral
C03115,2019-12-15,,ST15,Online
C03116,2019-04-26,Rajshahi,ST08,Walk-in
C03117,2025-01-21,Dhaka,ST16,Online
C03118,2020-07-22,Dhaka,ST03,Online
C03119,2020-12-27,Chattogram,ST07,Walk-in
C03120,2018-07-27,Dhaka,ST05,Online
C03121,2021-07-26,Barishal,ST09,Walk-in
C03122,2025-04-22,Khulna,ST12,Online
C03123,2021-04-11,Dhaka,ST04,Walk-in
C03124,2023-03-17,Khulna,ST14,Walk-in
C03125,2019-06-16,Chattogram,ST20,Walk-in
C03126,2019-02-22,Rajshahi,ST01,Walk-in
C03127,2023-11-07,Khulna,ST02,Walk-in
C03128,2018-07-11,Sylhet,ST20,Walk-in
C03129,2021-08-02,Dhaka,ST13,Online
C03130,2020-07-13,Dhaka,ST19,Walk-in
C03131,2018-02-17,Chattogram,ST15,Social Media
C03132,2022-04-01,Barishal,ST15,Referral
C03133,2025-09-15,Sylhet,ST04,Walk-in
C03134,2018-07-21,Chattogram,ST11,Walk-in
C03135,2024-07-10,Dhaka,ST08,Walk-in
C03136,2022-04-24,Khulna,ST17,Walk-in
C03137,2023-10-14,Dhaka,ST01,Walk-in
C03138,2018-10-09,Rajshahi,ST01,Online
C03139,2024-12-12,Rajshahi,ST12,Online
C03140,2018-02-03,Dhaka,ST20,Walk-in
C03141,2025-04-01,Dhaka,ST20,Online
C03142,2023-04-05,Chattogram,ST12,Walk-in
C03143,2020-09-12,Dhaka,ST09,Referral
C03144,2018-01-21,Rajshahi,ST06,Social Media
C03145,2022-11-19,Khulna,ST20,Walk-in
C03146,2018-09-13,Dhaka,ST04,Referral
C03147,2022-11-13,Chattogram,ST03,Referral
C03148,2024-03-07,Dhaka,ST11,Walk-in
C03149,2020-02-20,Dhaka,ST08,Walk-in
C03150,2019-11-29,Rajshahi,ST10,Referral
C03151,2019-10-11,Rajshahi,ST19,Walk-in
C03152,2019-10-19,Rajshahi,ST06,Walk-in
C03153,2018-11-29,Dhaka,ST18,Online
C03154,2019-12-31,Sylhet,ST05,Walk-in
C03155,2023-04-10,Chattogram,ST07,Walk-in
C03156,2020-06-02,Barishal,ST01,Social Media
C03157,2024-03-30,Sylhet,ST14,Walk-in
C03158,2024-07-20,Barishal,ST18,Online
C03159,2024-01-31,Dhaka,ST18,Online
C03160,2022-04-25,Chattogram,ST04,Walk-in
C03161,2020-07-12,Rajshahi,ST16,Online
C03162,2025-06-08,,ST03,Online
C03163,2019-08-23,Sylhet,ST13,Walk-in
C03164,2021-09-18,Chattogram,ST15,Online
C03165,2021-08-17,Barishal,ST04,Social Media
C03166,2023-12-18,Dhaka,ST03,Social Media
C03167,2022-05-16,Barishal,ST02,Walk-in
C03168,2024-05-23,Chattogram,ST15,Walk-in
C03169,2025-05-07,Chattogram,ST13,Online
C03170,2021-02-14,Chattogram,ST03,Social Media
C03171,2024-12-29,Dhaka,ST11,Referral
C03172,2019-05-11,Barishal,ST16,Walk-in
C03173,2025-04-28,Khulna,ST05,Referral
C03174,2019-06-04,Barishal,ST13,Walk-in
C03175,2024-10-18,Barishal,ST06,Walk-in
C03176,2021-02-13,Sylhet,ST06,Online
C03177,2025-09-17,Chattogram,ST08,Walk-in
C03178,2019-01-13,Khulna,ST08,Online
C03179,2021-09-21,Dhaka,ST10,Walk-in
C03180,2025-03-18,Khulna,ST05,Referral
C03181,2018-05-19,Chattogram,ST08,Social Media
C03182,2020-02-13,Rajshahi,ST13,Walk-in
C03183,2018-09-02,Chattogram,ST08,Online
C03184,2020-07-27,Chattogram,ST14,Online
C03185,2021-02-13,Dhaka,ST03,Walk-in
C03186,2022-12-13,Chattogram,ST03,Referral
C03187,2020-01-23,Chattogram,ST18,Online
C03188,2019-04-09,Dhaka,ST10,Walk-in
C03189,2019-05-12,Dhaka,ST13,Referral
C03190,2025-07-03,Sylhet,ST15,Walk-in
C03191,2025-08-15,Dhaka,ST03,Walk-in
C03192,2019-10-09,Khulna,ST20,Walk-in
C03193,2019-07-25,Dhaka,ST09,Referral
C03194,2018-06-08,Sylhet,ST18,Social Media
C03195,2025-09-02,Dhaka,ST09,Walk-in
C03196,2023-08-24,Chattogram,ST09,Walk-in
C03197,2024-01-31,Sylhet,ST13,Walk-in
C03198,2020-04-28,Sylhet,ST04,Online
C03199,2023-02-15,Chattogram,ST13,Walk-in
C03200,2018-06-24,Chattogram,ST20,Walk-in
C03201,2023-05-28,Dhaka,ST13,Walk-in
C03202,2022-08-20,Chattogram,ST02,Walk-in
C03203,2020-08-25,Chattogram,ST14,Online
C03204,2023-09-06,Sylhet,ST01,Online
C03205,2023-03-03,Chattogram,ST03,Walk-in
C03206,2021-07-05,Rajshahi,ST06,Walk-in
C03207,2019-06-30,Chattogram,ST07,Walk-in
C03208,2018-03-10,Dhaka,ST01,Online
C03209,2025-07-01,Dhaka,ST01,Walk-in
C03210,2020-04-01,Dhaka,ST16,Walk-in
C03211,2020-05-31,Chattogram,ST10,Online
C03212,2023-06-12,Khulna,ST04,Walk-in
C03213,2020-01-16,Rajshahi,ST09,Online
C03214,2021-01-02,Chattogram,ST14,Walk-in
C03215,2023-09-08,Dhaka,ST15,Walk-in
C03216,2022-10-05,Khulna,ST06,Online
C03217,2023-04-01,Dhaka,ST04,Walk-in
C03218,2018-01-14,Chattogram,ST20,Walk-in
C03219,2021-08-10,Khulna,ST13,Referral
C03220,2021-10-19,Chattogram,ST20,Walk-in
C03221,2023-01-21,Dhaka,ST07,Social Media
C03222,2019-03-19,Dhaka,ST03,Walk-in
C03223,2019-04-11,Sylhet,ST08,Referral
C03224,2024-02-05,Dhaka,ST07,Referral
C03225,2023-05-21,Sylhet,ST15,Walk-in
C03226,2024-06-26,,ST15,Online
C03227,2020-03-01,Dhaka,ST02,Online
C03228,2025-12-23,Dhaka,ST12,Walk-in
C03229,2020-03-07,,ST07,Walk-in
C03230,2023-03-16,Chattogram,ST13,Social Media
C03231,2019-04-19,Rajshahi,ST08,Online
C03232,2025-05-06,Chattogram,ST11,Social Media
C03233,2020-08-28,Dhaka,ST15,Referral
C03234,2024-06-01,Chattogram,ST06,Referral
C03235,2020-08-25,Chattogram,ST04,Online
C03236,2024-04-28,Chattogram,ST15,Online
C03237,2021-08-19,Khulna,ST19,Referral
C03238,2018-07-02,Khulna,ST09,Online
C03239,2019-07-11,Rajshahi,ST20,Walk-in
C03240,2023-06-19,Sylhet,ST04,Online
C03241,2019-07-18,Chattogram,ST17,Walk-in
C03242,2020-03-14,Sylhet,ST20,Social Media
C03243,2022-05-01,Dhaka,ST06,Online
C03244,2020-01-09,Khulna,ST03,Online
C03245,2019-01-12,Khulna,ST14,Walk-in
C03246,2022-12-28,Dhaka,ST18,Online
C03247,2023-07-05,Khulna,ST02,Walk-in
C03248,2023-11-11,Khulna,ST13,Online
C03249,2025-07-19,Chattogram,ST18,Online
C03250,2018-12-30,Khulna,ST01,Walk-in
C03251,2021-05-31,Dhaka,ST11,Walk-in
C03252,2019-11-15,Dhaka,ST02,Online
C03253,2025-03-16,Dhaka,ST04,Walk-in
C03254,2022-04-26,Sylhet,ST10,Referral
C03255,2018-10-15,Chattogram,ST07,Referral
C03256,2023-07-15,Barishal,ST02,Referral
C03257,2018-05-06,,ST17,Walk-in
C03258,2020-03-11,Dhaka,ST05,Walk-in
C03259,2023-10-08,Sylhet,ST18,Social Media
C03260,2022-01-17,Dhaka,ST04,Social Media
C03261,2024-02-01,Rajshahi,ST11,Walk-in
C03262,2022-07-26,Chattogram,ST15,Online
C03263,2024-09-27,Barishal,ST10,Walk-in
C03264,2022-07-01,Rajshahi,ST09,Walk-in
C03265,2018-06-15,Dhaka,ST16,Social Media
C03266,2018-07-28,Dhaka,ST01,Social Media
C03267,2024-03-18,Dhaka,ST17,Social Media
C03268,2018-04-23,Barishal,ST14,Walk-in
C03269,2021-01-04,Rajshahi,ST16,Walk-in
C03270,2018-02-17,Chattogram,ST09,Referral
C03271,2020-06-04,Dhaka,ST08,Online
C03272,2022-10-04,Khulna,ST12,Walk-in
C03273,2019-05-21,Dhaka,ST13,Online
C03274,2021-09-23,Rajshahi,ST19,Walk-in
C03275,2025-12-18,Rajshahi,ST18,Online
C03276,2018-07-25,Dhaka,ST02,Referral
C03277,2018-07-05,Chattogram,ST04,Walk-in
C03278,2020-03-03,Dhaka,ST19,Walk-in
C03279,2024-08-11,Chattogram,ST08,Online
C03280,2021-03-30,Barishal,ST12,Online
C03281,2023-02-11,Rajshahi,ST02,Walk-in
C03282,2018-04-09,Khulna,ST03,Walk-in
C03283,2023-11-17,Chattogram,ST09,Online
C03284,2018-07-16,Dhaka,ST15,Walk-in
C03285,2023-09-10,Rajshahi,ST16,Online
C03286,2019-03-08,Chattogram,ST18,Online
C03287,2024-11-11,Dhaka,ST04,Walk-in
C03288,2020-05-14,Chattogram,ST05,Online
C03289,2019-06-21,Sylhet,ST11,Online
C03290,2020-09-10,Rajshahi,ST11,Online
C03291,2018-01-03,Dhaka,ST01,Online
C03292,2019-04-28,Khulna,ST09,Walk-in
C03293,2022-10-14,Chattogram,ST18,Walk-in
C03294,2020-05-28,Dhaka,ST04,Walk-in
C03295,2020-10-30,Dhaka,ST17,Walk-in
C03296,2024-06-15,Khulna,ST09,Walk-in
C03297,2018-12-28,Chattogram,ST11,Walk-in
C03298,2021-03-02,Chattogram,ST13,Online
C03299,2019-06-28,Dhaka,ST15,Walk-in
C03300,2021-11-10,Rajshahi,ST13,Social Media
C03301,2020-08-26,Rajshahi,ST03,Online
C03302,2018-05-15,Dhaka,ST06,Walk-in
C03303,2018-07-25,Barishal,ST17,Online
C03304,2024-10-24,Dhaka,ST01,Walk-in
C03305,2018-06-16,,ST15,Social Media
C03306,2024-04-04,Sylhet,ST11,Social Media
C03307,2025-04-28,Rajshahi,ST03,Referral
C03308,2021-09-22,Dhaka,ST03,Online
C03309,2020-06-30,Sylhet,ST20,Social Media
C03310,2024-03-16,Dhaka,ST01,Online
C03311,2025-11-08,Sylhet,ST01,Referral
C03312,2018-12-18,Sylhet,ST01,Walk-in
C03313,2025-09-16,Barishal,ST13,Social Media
C03314,2025-07-18,Chattogram,ST19,Online
C03315,2019-02-21,Sylhet,ST04,Walk-in
C03316,2018-06-09,Sylhet,ST16,Social Media
C03317,2023-09-19,Dhaka,ST15,Online
C03318,2018-08-15,Dhaka,ST05,Social Media
C03319,2022-10-21,Barishal,ST02,Walk-in
C03320,2018-07-09,Dhaka,ST10,Online
C03321,2023-07-10,Rajshahi,ST02,Online
C03322,2019-11-08,Dhaka,ST03,Walk-in
C03323,2018-10-08,Khulna,ST10,Referral
C03324,2018-07-14,Dhaka,ST17,Online
C03325,2019-07-05,Barishal,ST20,Walk-in
C03326,2022-04-28,Rajshahi,ST13,Online
C03327,2018-08-12,Dhaka,ST06,Walk-in
C03328,2024-05-31,Rajshahi,ST07,Referral
C03329,2022-10-31,Sylhet,ST13,Referral
C03330,2020-05-18,Dhaka,ST04,Walk-in
C03331,2025-11-20,Dhaka,ST11,Online
C03332,2023-04-07,Rajshahi,ST16,Walk-in
C03333,2023-05-17,Rajshahi,ST17,Walk-in
C03334,2019-05-23,Dhaka,ST02,Referral
C03335,2023-09-07,Khulna,ST06,Walk-in
C03336,2022-06-21,Dhaka,ST06,Walk-in
C03337,2025-11-14,Dhaka,ST12,Walk-in
C03338,2021-10-27,,ST04,Online
C03339,2023-06-03,Dhaka,ST20,Referral
C03340,2020-09-23,Dhaka,ST19,Walk-in
C03341,2018-04-28,Chattogram,ST07,Walk-in
C03342,2019-01-09,Dhaka,ST09,Walk-in
C03343,2024-12-06,Dhaka,ST09,Walk-in
C03344,2023-11-26,Rajshahi,ST01,Walk-in
C03345,2020-11-30,Chattogram,ST18,Referral
C03346,2023-07-31,Khulna,ST16,Online
C03347,2018-01-13,Sylhet,ST07,Walk-in
C03348,2018-04-19,Chattogram,ST11,Online
C03349,2022-01-21,Dhaka,ST08,Referral
C03350,2022-12-30,Rajshahi,ST05,Walk-in
C03351,2025-06-29,Dhaka,ST07,Walk-in
C03352,2024-01-28,Dhaka,ST03,Referral
C03353,2020-01-22,Khulna,ST17,Walk-in
C03354,2024-07-08,Rajshahi,ST14,Referral
C03355,2021-12-06,Sylhet,ST19,Referral
C03356,2024-08-09,Dhaka,ST01,Referral
C03357,2019-05-23,Dhaka,ST13,Walk-in
C03358,2018-03-18,Chattogram,ST12,Walk-in
C03359,2018-06-18,Rajshahi,ST13,Referral
C03360,2025-12-03,Chattogram,ST20,Walk-in
C03361,2018-08-24,Dhaka,ST08,Walk-in
C03362,2025-07-05,Dhaka,ST03,Online
C03363,2023-10-24,Sylhet,ST01,Walk-in
C03364,2019-03-03,Rajshahi,ST10,Online
C03365,2024-11-28,Dhaka,ST04,Social Media
C03366,2019-02-26,Dhaka,ST03,Online
C03367,2019-02-23,Dhaka,ST03,Walk-in
C03368,2022-08-08,Dhaka,ST06,Social Media
C03369,2020-04-21,Chattogram,ST03,Online
C03370,2020-04-29,Dhaka,ST10,Walk-in
C03371,2019-07-24,Sylhet,ST14,Online
C03372,2022-11-10,Rajshahi,ST06,Walk-in
C03373,2018-03-20,Barishal,ST03,Walk-in
C03374,2019-12-17,Barishal,ST12,Online
C03375,2022-06-05,Dhaka,ST02,Walk-in
C03376,2021-11-21,Dhaka,ST15,Walk-in
C03377,2023-08-06,Dhaka,ST08,Online
C03378,2019-09-24,Rajshahi,ST09,Walk-in
C03379,2023-03-07,Dhaka,ST05,Online
C03380,2024-01-29,Chattogram,ST06,Walk-in
C03381,2021-02-07,Dhaka,ST03,Online
C03382,2020-01-20,Dhaka,ST12,Referral
C03383,2022-06-09,Rajshahi,ST03,Walk-in
C03384,2022-08-18,Sylhet,ST14,Referral
C03385,2018-10-02,Chattogram,ST06,Walk-in
C03386,2022-07-09,Khulna,ST12,Walk-in
C03387,2019-03-27,Dhaka,ST11,Walk-in
C03388,2022-07-19,Dhaka,ST13,Walk-in
C03389,2025-06-13,Chattogram,ST16,Walk-in
C03390,2022-04-18,Sylhet,ST12,Referral
C03391,2024-02-02,Sylhet,ST18,Referral
C03392,2020-06-23,Dhaka,ST06,Social Media
C03393,2025-05-18,Barishal,ST16,Social Media
C03394,2024-07-01,Dhaka,ST07,Walk-in
C03395,2025-04-30,Chattogram,ST13,Walk-in
C03396,2023-12-06,Sylhet,ST10,Walk-in
C03397,2023-03-12,Barishal,ST19,Online
C03398,2022-03-14,,ST06,Referral
C03399,2025-06-03,Barishal,ST11,Walk-in
C03400,2024-10-12,Dhaka,ST04,Walk-in
C03401,2021-05-01,Sylhet,ST13,Walk-in
C03402,2018-09-08,Khulna,ST01,Referral
C03403,2018-01-11,Chattogram,ST09,Walk-in
C03404,2019-11-13,Chattogram,ST01,Online
C03405,2018-07-02,Barishal,ST07,Walk-in
C03406,2019-09-10,Dhaka,ST10,Walk-in
C03407,2018-11-16,Chattogram,ST07,Walk-in
C03408,2025-11-04,Khulna,ST08,Referral
C03409,2018-10-06,Khulna,ST03,Referral
C03410,2023-01-05,Barishal,ST15,Walk-in
C03411,2020-10-23,Khulna,ST16,Walk-in
C03412,2019-05-24,Dhaka,ST10,Walk-in
C03413,2023-08-10,Barishal,ST02,Walk-in
C03414,2025-10-05,Chattogram,ST02,Walk-in
C03415,2024-04-27,Sylhet,ST14,Walk-in
C03416,2025-10-18,Chattogram,ST19,Online
C03417,2022-09-20,Khulna,ST18,Referral
C03418,2023-05-21,Sylhet,ST09,Online
C03419,2019-03-04,Khulna,ST10,Online
C03420,2024-10-25,Dhaka,ST04,Social Media
C03421,2023-12-24,Dhaka,ST02,Social Media
C03422,2020-01-12,Chattogram,ST16,Walk-in
C03423,2020-11-02,Dhaka,ST09,Walk-in
C03424,2022-11-19,Rajshahi,ST10,Walk-in
C03425,2018-02-07,,ST07,Referral
C03426,2024-07-16,Sylhet,ST07,Walk-in
C03427,2020-03-30,Dhaka,ST20,Walk-in
C03428,2018-08-07,Dhaka,ST17,Online
C03429,2020-08-23,Sylhet,ST14,Online
C03430,2024-09-06,Dhaka,ST08,Online
C03431,2020-03-11,Dhaka,ST15,Referral
C03432,2022-04-24,Dhaka,ST07,Online
C03433,2024-06-28,Dhaka,ST11,Referral
C03434,2018-04-09,Sylhet,ST03,Walk-in
C03435,2024-01-28,Dhaka,ST15,Referral
C03436,2020-04-22,Chattogram,ST02,Online
C03437,2023-07-25,Rajshahi,ST15,Walk-in
C03438,2019-07-04,Chattogram,ST13,Social Media
C03439,2019-02-10,Sylhet,ST02,Social Media
C03440,2024-04-20,Dhaka,ST11,Referral
C03441,2024-06-16,Barishal,ST05,Social Media
C03442,2025-11-05,Chattogram,ST10,Walk-in
C03443,2023-06-01,Dhaka,ST01,Walk-in
C03444,2021-09-22,,ST15,Walk-in
C03445,2019-07-23,Sylhet,ST11,Referral
C03446,2020-05-12,Sylhet,ST08,Referral
C03447,2023-03-08,,ST18,Social Media
C03448,2020-10-07,Dhaka,ST13,Referral
C03449,2021-11-12,Khulna,ST13,Online
C03450,2019-05-06,Rajshahi,ST03,Walk-in
C03451,2021-07-06,Chattogram,ST11,Walk-in
C03452,2019-11-26,Dhaka,ST15,Walk-in
C03453,2018-11-24,Dhaka,ST19,Referral
C03454,2019-01-21,Barishal,ST13,Walk-in
C03455,2022-02-22,Dhaka,ST04,Social Media
C03456,2020-12-05,Dhaka,ST14,Online
C03457,2018-10-19,Rajshahi,ST02,Walk-in
C03458,2022-02-10,Rajshahi,ST07,Referral
C03459,2019-04-25,Dhaka,ST19,Online
C03460,2018-02-15,Khulna,ST17,Online
C03461,2019-01-23,Chattogram,ST19,Walk-in
C03462,2021-08-02,Khulna,ST08,Walk-in
C03463,2025-08-17,Dhaka,ST14,Walk-in
C03464,2019-12-07,Dhaka,ST15,Online
C03465,2020-04-11,,ST05,Referral
C03466,2019-12-10,Dhaka,ST19,Social Media
C03467,2020-11-03,Chattogram,ST20,Referral
C03468,2023-09-26,Dhaka,ST03,Walk-in
C03469,2020-07-29,Rajshahi,ST16,Social Media
C03470,2023-04-05,Khulna,ST09,Walk-in
C03471,2025-03-07,Khulna,ST14,Walk-in
C03472,2025-07-25,,ST12,Online
C03473,2022-07-02,Khulna,ST05,Social Media
C03474,2023-09-14,Chattogram,ST02,Social Media
C03475,2025-05-07,Chattogram,ST11,Referral
C03476,2024-04-16,,ST17,Walk-in
C03477,2020-05-25,Barishal,ST17,Walk-in
C03478,2019-01-21,Barishal,ST06,Walk-in
C03479,2018-12-02,Rajshahi,ST18,Online
C03480,2025-01-19,Dhaka,ST08,Walk-in
C03481,2022-06-13,Barishal,ST12,Walk-in
C03482,2020-05-15,Barishal,ST07,Walk-in
C03483,2020-10-05,Sylhet,ST11,Online
C03484,2020-04-02,Khulna,ST11,Online
C03485,2024-05-30,Sylhet,ST14,Walk-in
C03486,2022-11-24,Barishal,ST10,Walk-in
C03487,2025-01-11,Dhaka,ST11,Online
C03488,2020-05-31,,ST14,Online
C03489,2021-10-11,Dhaka,ST09,Walk-in
C03490,2018-12-22,Dhaka,ST11,Walk-in
C03491,2025-10-07,Dhaka,ST02,Social Media
C03492,2022-02-03,Chattogram,ST18,Referral
C03493,2022-06-03,Dhaka,ST03,Walk-in
C03494,2021-04-22,Barishal,ST18,Online
C03495,2020-03-02,Sylhet,ST16,Online
C03496,2025-08-01,Khulna,ST19,Walk-in
C03497,2021-11-28,Dhaka,ST01,Walk-in
C03498,2023-05-25,Dhaka,ST05,Social Media
C03499,2018-04-19,Rajshahi,ST02,Online
C03500,2020-03-16,Rajshahi,ST09,Walk-in
C03501,2024-06-05,Chattogram,ST19,Referral
C03502,2018-09-14,Khulna,ST16,Walk-in
C03503,2018-10-24,Khulna,ST15,Online
C03504,2024-06-22,Sylhet,ST17,Walk-in
C03505,2020-06-20,,ST01,Walk-in
C03506,2020-03-10,Rajshahi,ST16,Walk-in
C03507,2022-07-09,Rajshahi,ST07,Social Media
C03508,2019-07-24,Chattogram,ST14,Online
C03509,2018-05-06,Dhaka,ST16,Referral
C03510,2018-01-13,,ST14,Walk-in
C03511,2018-08-20,Rajshahi,ST09,Referral
C03512,2019-04-08,Rajshahi,ST13,Walk-in
C03513,2023-07-26,Dhaka,ST10,Online
C03514,2020-05-20,Sylhet,ST13,Walk-in
C03515,2018-07-29,Dhaka,ST10,Online
C03516,2018-02-12,Dhaka,ST08,Walk-in
C03517,2021-10-25,Barishal,ST05,Walk-in
C03518,2024-09-19,Chattogram,ST08,Referral
C03519,2020-09-15,Dhaka,ST15,Walk-in
C03520,2018-07-06,Chattogram,ST18,Walk-in
C03521,2019-10-28,Chattogram,ST03,Social Media
C03522,2021-12-29,Rajshahi,ST04,Walk-in
C03523,2019-07-06,,ST11,Online
C03524,2025-10-28,Sylhet,ST15,Referral
C03525,2024-02-08,Sylhet,ST04,Online
C03526,2020-10-03,Chattogram,ST07,Walk-in
C03527,2025-08-10,Sylhet,ST01,Online
C03528,2020-08-07,Dhaka,ST02,Online
C03529,2019-02-14,Dhaka,ST03,Walk-in
C03530,2025-07-02,Khulna,ST15,Referral
C03531,2025-09-03,Chattogram,ST18,Social Media
C03532,2020-07-01,Chattogram,ST10,Walk-in
